['male', 'group C', 'some high school', 'standard', 'none', 64, 58, 51]
['male', 'group D', 'high school', 'standard', 'none', 64, 54, 50]
['male', 'group C', 'some high school', 'standard', 'none', 62, 64, 55]
['male', 'group C', 'high school', 'free/reduced', 'none', 59, 53, 52]
['male', 'group B', 'high school', 'standard', 'none', 59, 58, 47]
['male', 'group C', 'some high school', 'standard', 'none', 57, 61, 54]
['male', 'group D', "associate's degree", 'standard', 'completed', 67, 54, 63]
['male', 'group B', 'high school', 'standard', 'none', 57, 48, 51]
['male', 'group E', "associate's degree", 'free/reduced', 'none', 64, 56, 52]
['male', 'group D', 'some college', 'free/reduced', 'none', 62, 57, 62]
['male', 'group A', "associate's degree", 'standard', 'none', 67, 57, 53]
['female', 'group E', 'high school', 'free/reduced', 'none', 57, 58, 57]
['male', 'group C', 'high school', 'standard', 'completed', 58, 52, 54]
['male', 'group D', 'some college', 'standard', 'none', 72, 57, 58]
['male', 'group C', 'some college', 'standard', 'none', 63, 63, 60]
['male', 'group B', 'some college', 'free/reduced', 'completed', 60, 62, 60]
['male', 'group C', "associate's degree", 'standard', 'none', 62, 65, 58]
['male', 'group A', 'high school', 'standard', 'none', 57, 51, 54]
['male', 'group A', 'high school', 'standard', 'none', 63, 63, 62]
['male', 'group C', 'high school', 'free/reduced', 'none', 62, 55, 55]
gender
	female=8	male=103	
race
	group A=13	group B=24	group C=37	group D=26	group E=11	
parents_edu
	associate's degree=21	bachelor's degree=9	high school=30	master's degree=2	some college=30	some high school=19	
lunch
	free/reduced=43	standard=68	
prep_test
	completed=21	none=90	
math score
	min=54, max=73, avg=61.78378378378378
reading score
	min=47, max=67, avg=57.04504504504504
writing score
	min=43, max=67, avg=55.08108108108108
